Store866@UKPRL,PRLTest@12@12,0866
Store1883@UKPRL,PRLTest@12@12,1883
Store908@UKPRL,PRLTest@12@12,0908
Store1198@UKPRL,PRLTest@12@12,1198
Store2458@UKPRL,PRLTest@12@12,2458
Store976@UKPRL,PRLTest@12@12,0976
Store366@UKPRL,PRLTest@12@12,0366
Store582@UKPRL,PRLTest@12@12,0582
Store2444@UKPRL,PRLTest@12@12,2444
Store526@UKPRL,PRLTest@12@12,0526
Store300@UKPRL,PRLTest@12@12,0300
Store2445@UKPRL,PRLTest@12@12,2445
Store2317@UKPRL,PRLTest@12@12,2317
Store2447@UKPRL,PRLTest@12@12,2447
Store2437@UKPRL,PRLTest@12@12,2437
Store580@UKPRL,PRLTest@12@12,0580
Store16@UKPRL,PRLTest@12@12,0016
Store1135@UKPRL,PRLTest@12@12,1135
Store1085@UKPRL,PRLTest@12@12,1085
Store2409@UKPRL,PRLTest@12@12,2409
Store2486@UKPRL,PRLTest@12@12,2486
Store1155@UKPRL,PRLTest@12@12,1155
Store2951@UKPRL,PRLTest@12@12,2951
Store393@UKPRL,PRLTest@12@12,0393
Store2948@UKPRL,PRLTest@12@12,2948
Store361@UKPRL,PRLTest@12@12,0361
Store2953@UKPRL,PRLTest@12@12,2953
Store1232@UKPRL,PRLTest@12@12,1232
Store412@UKPRL,PRLTest@12@12,0412
Store326@UKPRL,PRLTest@12@12,0326
Store2518@UKPRL,PRLTest@12@12,2518
Store2945@UKPRL,PRLTest@12@12,2945
Store2946@UKPRL,PRLTest@12@12,2946
Store2950@UKPRL,PRLTest@12@12,2950
Store2644@UKPRL,PRLTest@12@12,2644
Store2952@UKPRL,PRLTest@12@12,2952
Store2261@UKPRL,PRLTest@12@12,2261
Store2954@UKPRL,PRLTest@12@12,2954
Store2955@UKPRL,PRLTest@12@12,2955
Store2956@UKPRL,PRLTest@12@12,2956
Store2963@UKPRL,PRLTest@12@12,2963
Store675@UKPRL,PRLTest@12@12,0675
Store519@UKPRL,PRLTest@12@12,0519
Store805@UKPRL,PRLTest@12@12,0805
Store721@UKPRL,PRLTest@12@12,0721
Store862@UKPRL,PRLTest@12@12,0862
Store2481@UKPRL,PRLTest@12@12,2481
Store2482@UKPRL,PRLTest@12@12,2482
Store446@UKPRL,PRLTest@12@12,0446
Store699@UKPRL,PRLTest@12@12,0699
Store726@UKPRL,PRLTest@12@12,0726
Store2404@UKPRL,PRLTest@12@12,2404
Store429@UKPRL,PRLTest@12@12,0429
Store401@UKPRL,PRLTest@12@12,0401
Store1354@UKPRL,PRLTest@12@12,1354
Store1184@UKPRL,PRLTest@12@12,1184
Store2409@UKPRL,PRLTest@12@12,2409
Store603@UKPRL,PRLTest@12@12,0603
Store2608@UKPRL,PRLTest@12@12,2608
Store2293@UKPRL,PRLTest@12@12,2293
Store2016@UKPRL,PRLTest@12@12,2016
Store573@UKPRL,PRLTest@12@12,0573
Store2366@UKPRL,PRLTest@12@12,2366
Store1247@UKPRL,PRLTest@12@12,1247
Store2368@UKPRL,PRLTest@12@12,2368
Store923@UKPRL,PRLTest@12@12,0923
Store647@UKPRL,PRLTest@12@12,0647
Store2381@UKPRL,PRLTest@12@12,2381
Store1191@UKPRL,PRLTest@12@12,1191
Store2025@UKPRL,PRLTest@12@12,2025
Store2390@UKPRL,PRLTest@12@12,2390
Store2401@UKPRL,PRLTest@12@12,2401
Store690@UKPRL,PRLTest@12@12,0690
Store1315@UKPRL,PRLTest@12@12,1315
Store406@UKPRL,PRLTest@12@12,0406
Store1193@UKPRL,PRLTest@12@12,1193
Store1238@UKPRL,PRLTest@12@12,1238
Store2475@UKPRL,PRLTest@12@12,2475
Store2038@UKPRL,PRLTest@12@12,2038
Store1113@UKPRL,PRLTest@12@12,1113
Store340@UKPRL,PRLTest@12@12,0340
Store2307@UKPRL,PRLTest@12@12,2307
Store2509@UKPRL,PRLTest@12@12,2509
Store2512@UKPRL,PRLTest@12@12,2512
Store1249@UKPRL,PRLTest@12@12,1249
Store1148@UKPRL,PRLTest@12@12,1148
Store2515@UKPRL,PRLTest@12@12,2515
Store1439@UKPRL,PRLTest@12@12,1439
Store2304@UKPRL,PRLTest@12@12,2304
Store1125@UKPRL,PRLTest@12@12,1125
Store1129@UKPRL,PRLTest@12@12,1129
Store1779@UKPRL,PRLTest@12@12,1779
Store1083@UKPRL,PRLTest@12@12,1083
Store1061@UKPRL,PRLTest@12@12,1061
Store2292@UKPRL,PRLTest@12@12,2292
Store431@UKPRL,PRLTest@12@12,0431
